stars,delivery,takeout,Outdoor seating,hours,cost,location,cuisine1,cuisine2,cuisine3,cuisine4,cuisine5,cuisine6,cuisine7,cuisine8,cuisine9,cuisine10,cuisine11,cuisine12,cuisine13,cuisine14,cuisine15,cuisine16,cuisine17,cuisine18,cuisine19,cuisine20,cuisine21,cuisine22,cuisine23,cuisine24,cuisine25,cuisine26,cuisine27,cuisine28,cuisine29,cuisine30,cuisine31,cuisine32,cuisine33,cuisine34,cuisine35,cuisine36,cuisine37,cuisine38,cuisine39,cuisine40,cuisine41,cuisine42,cuisine43,cuisine44,cuisine45,cuisine46,cuisine47,cuisine48,cuisine49,cuisine50
3.5,1,1,1,1,2,4,-0.54489005,0.31209198,-0.49709183,0.29046878,0.054236006,0.076167405,-0.828602,-0.5262124,0.118797995,-0.22369602,-0.010801983,-0.007989812,0.11205201,0.63083,0.375458,0.10054439,0.099228196,0.37152582,-0.5748,-0.547432,0.74590397,-0.008141982,-0.06559199,0.746826,-0.70227396,-1.0310138,-0.280972,-0.0052832067,0.21593599,-0.1008172,2.149536,0.3726264,-0.112395145,0.141806,0.007922405,0.042254,0.034273796,0.16043739,-0.16390239,0.023766208,0.21315598,0.266341,0.3173254,0.285336,0.19585499,0.48822623,-0.47912478,-0.10564979,-0.0423828,0.29393
3.5,1,1,1,21,2,4,0.29236498,-0.081264995,-1.0914825,-0.07162975,0.52085,-0.0385615,-0.55084497,-0.1307305,-0.15363784,0.45270002,0.04686749,-0.25218973,0.408185,0.49897498,0.7006075,-0.5992575,-0.17199975,0.4995545,-0.09861098,-0.92835,0.60083246,-0.24155751,-0.0056074895,1.205325,-0.83290255,-0.76834506,-0.47135997,0.433195,0.2810725,-0.010237485,2.058475,-0.010150008,-0.3247975,0.86449,0.058830008,0.11026001,-0.421645,0.78852,0.25976,0.0970045,0.5770725,0.41194752,0.3752875,0.08126,0.4004425,0.5135207,-0.5255225,-0.43023574,0.27855924,-0.22399999
4,1,1,1,1.5,2,4,-0.50272,-0.86278,-0.62779,0.91383,0.31368,-0.038815,-0.31021,-0.2526,0.30158,-0.64804,0.045761,-0.037186,0.70252,0.11521,-0.3486,0.08222,0.24425,0.90143,-0.72602,0.34732,0.79549,0.68965,-0.011682,0.25732,0.87478,-1.7585,-0.43138,-1.1128,-1.1055,0.25266,3.0408,-0.42061,-0.1143,0.74834,0.61912,0.36031,-0.71076,-0.8182,-0.66709,0.43353,-0.90637,0.86167,0.0090063,-0.089209,0.15429,0.45053,-0.46443,0.27031,0.10094,-1.3809
3.5,1,1,0,18,2,4,-0.06871667,-0.7671067,-0.46103337,0.65422,0.42119336,-0.14853333,-0.58849496,-0.36478913,0.90557003,0.22633667,0.024333337,0.4510323,1.4900533,0.45115665,0.14746334,0.35315797,0.06567999,0.112764664,-0.29977998,-0.96610004,0.66018337,-0.9598233,0.76954335,0.13904999,-0.018170005,-0.36101833,-0.16734,0.17737667,0.82041335,-0.31197667,2.2100332,-0.241772,0.57869333,1.0521101,0.35703698,0.13899,-0.46761334,0.71967,0.54681665,-0.19167666,-0.10074333,0.27532667,0.32024,0.41888332,1.3271333,0.8977833,-0.07081,-0.31252,0.20052333,0.22429998
3.5,0,0,0,18,1,4,0.70494497,-0.48106998,-0.81148005,-0.20552501,0.89717996,0.124084994,-0.693255,0.008634999,-0.13169564,0.0647175,-0.73889,0.18269555,0.781225,1.0102301,0.014109999,-0.528835,-0.65936005,0.74965,0.0040625,-0.465185,0.945005,-0.66377,0.44171,1.3105,-0.64411503,-0.351495,-0.4725105,0.582615,1.134295,-0.878625,1.21385,0.64101,-0.12957999,2.2856498,0.005490005,0.281015,-0.34234,1.06981,0.59479,0.393225,0.72722995,0.325885,-0.4282595,0.36062,0.90323,1.1952801,-0.44022,-0.13508001,0.1523,0.49128997
2.5,1,0,0,21,2,4,0.304545,-0.18570498,-0.70889896,-0.3417245,0.64201,0.849455,-0.42028648,-0.345805,0.09977999,-0.615365,0.09366499,0.2361145,0.54397,1.268125,-0.35252002,-0.010624997,-0.08699815,0.20680499,-0.98095,-0.341516,-0.41258502,-0.78543,0.80436504,0.08795002,-0.69395995,-0.5857,0.10205001,0.931275,0.84940505,-0.80041504,2.15135,0.620385,0.217555,1.135245,-0.547215,0.32791,0.254895,0.62524503,0.247645,-0.28579,0.26936,-0.07479501,-0.050495002,0.0697525,0.753747,0.973245,-0.2146255,-0.419755,-0.66091996,0.4702
4.5,0,0,0,23,2,2,0.6706,-0.66436,0.9479,-0.09993,0.70171,-0.88322,0.044072,0.021528,0.55998,-1.215,-0.18912,-1.3191,-0.014765,-0.10398,-0.24241,0.17845,0.019026,0.13833,0.76308,0.86142,-0.40438,1.1774,0.60493,0.15703,-0.35718,-1.447,-0.4089,-0.68027,-0.089032,0.93038,2.4564,0.37633,-1.3169,0.22364,0.71214,1.1868,-0.87129,-0.50197,-1.0857,0.28595,-0.40061,0.93039,0.38312,-1.0508,0.69442,-0.4149,-0.56041,0.92276,-0.032726,-0.89636
3.5,0,0,0,18,1,4,0.47579,0.85731,-0.53654,-0.32309,0.5503,0.1877,-0.33495,-0.12701,-2.0501,-0.2584,0.83052,0.53798,0.93145,0.58362,0.40926,-0.25876,0.0772,0.33428,-0.58827,0.52007,-0.0265,-0.56974,-1.0749,0.3361,0.75392,-1.3767,-0.32555,-0.35715,-1.1027,0.31586,2.5088,-0.24754,-0.25209,0.43139,-0.077172,0.50486,0.07714,-1.0469,-0.41801,0.42929,0.13491,-0.031975,0.75488,-0.26409,0.14745,0.54562,-0.19292,1.352,0.59571,-1.9645
5,0,0,0,22,2,4,0.095928,-0.49785,-0.42438,-0.45288,0.12312,-1.0507,-0.012556,-0.33368,-0.58667,-0.49829,0.53752,-0.2781,1.4119,-0.17827,0.43475,-1.0401,-0.51084,0.69211,0.73322,0.92726,-0.35072,-0.42975,0.43993,-0.09817,0.035404,-1.2076,-0.13636,-0.58413,-0.49284,-0.24436,2.2779,0.2694,-0.43905,1.4666,-0.34383,0.42586,-0.51494,0.3097,-0.83288,0.43271,-0.75993,0.16167,1.4612,-0.78615,1.2402,-1.4009,-0.84341,-0.044845,0.28411,-0.6233
4.5,0,0,0,18,2,4,0.46113002,1.1580501,-1.254,-0.22130498,0.56150496,-0.546075,-1.09019,0.19172502,-0.1734145,0.028205007,-1.2637,-0.213207,1.18995,0.769355,0.563765,-0.014844999,-0.50909495,0.12377001,-0.074384995,-0.59981,1.078915,0.57631004,0.62242,0.980575,-0.01869805,0.52229977,-0.0087147,0.66427,0.17395,0.17339501,1.23729,1.1953,-0.52118003,1.4146,0.27463,-0.1456715,0.397835,0.43098003,0.218245,0.115757,0.3735,0.39191002,-1.18735,0.46254998,0.1731335,0.88941,-0.44719002,-0.074539,0.0200475,0.87268496
4.5,1,1,1,23,2,4,0.027314998,-0.555995,-0.85775,-0.0127815,0.85787,0.010780007,-0.8388465,-0.28042,0.48413,-0.1416625,-0.342015,-0.0612455,0.73543996,0.391295,0.44956,0.229835,-0.25903815,0.608705,-0.0012049973,-0.450096,1.136065,-0.20257,0.1063,0.87108505,-0.576585,-0.91264,-0.40480497,0.51744497,1.0387499,-0.90920496,2.1784,-0.06470501,0.0183465,1.4454,-0.072404996,0.55764997,0.087135,0.785195,0.82218003,0.009049997,0.42159498,0.2385825,-0.062665,0.1550505,1.262755,0.75217,-0.340715,-0.727155,0.16081001,0.446285
4,1,1,1,18,2,1,-0.50272,-0.86278,-0.62779,0.91383,0.31368,-0.038815,-0.31021,-0.2526,0.30158,-0.64804,0.045761,-0.037186,0.70252,0.11521,-0.3486,0.08222,0.24425,0.90143,-0.72602,0.34732,0.79549,0.68965,-0.011682,0.25732,0.87478,-1.7585,-0.43138,-1.1128,-1.1055,0.25266,3.0408,-0.42061,-0.1143,0.74834,0.61912,0.36031,-0.71076,-0.8182,-0.66709,0.43353,-0.90637,0.86167,0.0090063,-0.089209,0.15429,0.45053,-0.46443,0.27031,0.10094,-1.3809
4,1,0,1,18,1,1,0.89623,-0.73471,-0.746916,0.021444,0.015175,-0.0175086,-0.85513496,0.045860007,-0.750979,0.199735,0.30102,-0.547925,0.03153,0.3311,0.288315,-0.8311335,-0.506465,0.56291,0.277775,-0.441005,0.47585002,0.065675996,-0.47827497,1.24495,-0.56664,-0.27287,-0.227,0.050229996,-0.055900037,0.09542999,1.791105,-0.04373,0.25718004,1.087795,-0.118493505,0.019620001,-0.49218,0.464225,-0.01852499,0.50567997,0.62450004,0.20306556,0.732215,-0.446882,0.333135,0.57442,-0.92415,-0.016115002,-0.010275006,-0.37900448
4,0,0,0,23,2,1,0.27107,-0.50989,-1.1896,0.063483,-0.25263,-1.4541,-0.96877,0.31354,-1.3988,0.065226,1.5375,0.52192,0.9192,-0.20394,0.42466,-1.0697,-0.30609,-0.053615,-0.49296,0.045646,-1.0678,-0.069581,-0.56082,0.64276,0.29659,-0.74967,0.041821,-0.30954,-0.77189,0.74865,2.6309,-0.25124,-0.95079,0.50798,0.028926,0.39283,-0.66262,-0.057216,-0.40678,-0.075023,0.52061,0.28038,0.83752,-0.62415,-0.76857,0.056789,-0.33482,0.27114,1.2744,-1.7235
4,0,0,0,23,2,4,0.62143,-0.49645,-0.69599,0.19473,1.0616,0.14227,-0.79524,0.19404,0.0071687,0.14646,-0.61261,0.0037311,0.41935,1.0381,0.16911,-0.53342,-0.52508,0.79629,-0.029128,-0.44912,1.0138,-0.59214,0.17643,1.5506,-0.96916,-0.42896,-0.92664,0.43301,1.2915,-0.80836,1.336,0.24572,-0.11799,2.0015,-0.27431,0.17803,-0.31508,0.84582,0.77419,0.45243,0.73485,0.44473,-0.77466,0.43471,0.53486,0.98216,-0.70731,-0.48557,0.16453,0.65013
4,0,0,0,21,2,4,-0.9113,0.21581,-1.3893,0.66962,0.33287,-0.11156,0.050119,-0.57719,-0.56342,-0.15589,0.47071,-0.64017,2.8818,0.37002,-1.0572,0.35117,-0.10074,0.60319,1.024,0.81898,0.13192,-0.035699,0.4171,0.47031,1.2074,0.22611,-0.78314,-0.69809,-0.98497,-0.43855,0.98736,0.71997,-0.11773,0.48142,-0.13772,-0.06397,-0.62499,-0.21984,-0.85134,1.0793,-0.89393,0.048314,-0.23498,0.31207,0.28293,-0.50393,-0.4783,0.28913,0.32998,-0.49882
4.5,1,1,1,0,2,4,0.41017333,-0.28928664,-0.70459604,-0.16290633,0.7818733,0.6137267,-0.545271,-0.16585666,0.06890956,-0.36142334,-0.14175999,0.15865336,0.50242996,1.19145,-0.17864335,-0.18489002,-0.23302545,0.40329996,-0.663676,-0.37738398,0.062876664,-0.721,0.5950534,0.5755,-0.78569335,-0.53345335,-0.24084665,0.7651866,0.99676996,-0.8030634,1.8795667,0.49549666,0.10570666,1.4239966,-0.45624664,0.27795002,0.06490334,0.69877,0.42316,-0.03971666,0.42452332,0.09838001,-0.29188332,0.191405,0.6807847,0.9762166,-0.37885368,-0.44169334,-0.38577,0.5301767
5,0,0,0,22,2,4,0.087165,-1.32055,-0.354285,0.52061,0.477885,-0.752845,-0.12793002,-0.03863695,0.58122,-0.41601002,0.024600502,0.0894045,-0.038220003,-0.5738465,-0.009163501,-0.21146801,0.646745,0.533,-0.54233503,0.73587,-0.34922498,1.6265,0.008235,-0.057600502,0.91629505,-0.4018,0.960895,-1.0735,-1.06469,1.005575,2.36325,-0.0713195,-0.82563,1.12155,0.986845,1.08015,0.102414995,-1.06029,-0.942515,-0.287695,-0.59376997,0.352045,-0.20239851,-0.49338,0.323725,0.61422,-0.5583,0.69954,0.820275,-1.6715
3.5,0,0,0,23,2,4,-0.50272,-0.86278,-0.62779,0.91383,0.31368,-0.038815,-0.31021,-0.2526,0.30158,-0.64804,0.045761,-0.037186,0.70252,0.11521,-0.3486,0.08222,0.24425,0.90143,-0.72602,0.34732,0.79549,0.68965,-0.011682,0.25732,0.87478,-1.7585,-0.43138,-1.1128,-1.1055,0.25266,3.0408,-0.42061,-0.1143,0.74834,0.61912,0.36031,-0.71076,-0.8182,-0.66709,0.43353,-0.90637,0.86167,0.0090063,-0.089209,0.15429,0.45053,-0.46443,0.27031,0.10094,-1.3809
4.5,0,0,0,23,2,4,-0.50272,-0.86278,-0.62779,0.91383,0.31368,-0.038815,-0.31021,-0.2526,0.30158,-0.64804,0.045761,-0.037186,0.70252,0.11521,-0.3486,0.08222,0.24425,0.90143,-0.72602,0.34732,0.79549,0.68965,-0.011682,0.25732,0.87478,-1.7585,-0.43138,-1.1128,-1.1055,0.25266,3.0408,-0.42061,-0.1143,0.74834,0.61912,0.36031,-0.71076,-0.8182,-0.66709,0.43353,-0.90637,0.86167,0.0090063,-0.089209,0.15429,0.45053,-0.46443,0.27031,0.10094,-1.3809
3.5,0,0,0,18,2,4,-0.50272,-0.86278,-0.62779,0.91383,0.31368,-0.038815,-0.31021,-0.2526,0.30158,-0.64804,0.045761,-0.037186,0.70252,0.11521,-0.3486,0.08222,0.24425,0.90143,-0.72602,0.34732,0.79549,0.68965,-0.011682,0.25732,0.87478,-1.7585,-0.43138,-1.1128,-1.1055,0.25266,3.0408,-0.42061,-0.1143,0.74834,0.61912,0.36031,-0.71076,-0.8182,-0.66709,0.43353,-0.90637,0.86167,0.0090063,-0.089209,0.15429,0.45053,-0.46443,0.27031,0.10094,-1.3809
4,1,1,0,18,3,1,-0.82081497,0.424855,-1.08935,0.0022350028,0.32077,0.30982,-0.949485,-0.71509504,-0.266802,0.00502,0.35056,-0.18143,0.585255,0.51513004,-0.3720935,-0.148285,-0.124346,0.0370855,-0.19224,-0.45622498,0.17443,0.19455001,-0.522045,0.154165,-0.22178501,-1.5364251,-1.07751,-0.69352,0.076436505,0.0999095,3.30665,0.062295005,-0.348105,0.010584995,0.0073189996,-0.14219499,-0.679355,-0.091855,-0.675435,0.027060002,-0.1253805,0.0360477,0.44489,0.166935,0.74926,0.30022502,-0.2373075,-0.148355,-0.596395,-0.13931501
3.5,0,0,0,18,1,4,0.095928,-0.49785,-0.42438,-0.45288,0.12312,-1.0507,-0.012556,-0.33368,-0.58667,-0.49829,0.53752,-0.2781,1.4119,-0.17827,0.43475,-1.0401,-0.51084,0.69211,0.73322,0.92726,-0.35072,-0.42975,0.43993,-0.09817,0.035404,-1.2076,-0.13636,-0.58413,-0.49284,-0.24436,2.2779,0.2694,-0.43905,1.4666,-0.34383,0.42586,-0.51494,0.3097,-0.83288,0.43271,-0.75993,0.16167,1.4612,-0.78615,1.2402,-1.4009,-0.84341,-0.044845,0.28411,-0.6233
4.5,0,0,0,20,1,1,0.053739,-1.1519,0.23728,0.98081,0.41835,-1.1084,0.25967,-0.10852,-0.038359,0.16669,0.67555,-0.2521,0.48272,0.51179,0.42485,-0.011543,-0.44607,0.6485,0.2004,0.19864,-0.0082163,1.0323,-0.21697,-0.19099,0.20824,-1.1035,0.1128,-0.81245,-1.3574,0.76894,2.2236,-0.39101,-0.55909,0.50216,0.39789,0.20403,-0.41709,-1.3602,-0.18415,-0.13013,-1.2879,0.67955,0.6998,-0.58983,0.78599,0.031656,-0.72007,0.33576,0.64509,-1.5337
4.5,1,0,0,23,2,4,0.053739,-1.1519,0.23728,0.98081,0.41835,-1.1084,0.25967,-0.10852,-0.038359,0.16669,0.67555,-0.2521,0.48272,0.51179,0.42485,-0.011543,-0.44607,0.6485,0.2004,0.19864,-0.0082163,1.0323,-0.21697,-0.19099,0.20824,-1.1035,0.1128,-0.81245,-1.3574,0.76894,2.2236,-0.39101,-0.55909,0.50216,0.39789,0.20403,-0.41709,-1.3602,-0.18415,-0.13013,-1.2879,0.67955,0.6998,-0.58983,0.78599,0.031656,-0.72007,0.33576,0.64509,-1.5337
4.5,0,0,0,2,2,4,0.13219,-0.62514997,-0.20909499,-0.278655,0.208745,-0.26486,-0.85421,-0.550755,1.37806,0.2556555,0.057742,0.125959,0.21627498,0.047754988,0.47205997,0.4271,0.2087892,0.057072,-0.034500003,-0.8411,0.5059785,0.069649,0.22911,0.414525,0.37189496,-0.97046995,0.04739,0.0006499961,1.16735,0.585415,3.35325,0.512445,0.089829996,0.43658498,0.118714996,0.298875,-0.2666785,0.586185,0.14628002,0.20155999,-0.14952,0.48278502,0.15439999,0.148064,0.952735,0.63282,-0.16452499,-0.11423001,0.259025,0.424825
3.5,0,0,0,22,2,4,0.29886,0.25825,-1.4633,0.82118,-0.88015,-0.58565,-0.85947,0.18582,0.95548,-0.188,0.6473,0.20807,1.1974,0.7436,0.17317,-0.28499,-0.22424,-0.51131,-0.80115,-0.1145,-0.31166,0.40525,-0.0010934,0.42692,-0.42052,-0.74629,0.05094,-0.21329,-0.15647,0.44522,2.3291,0.8601,-0.16769,0.29793,-0.012656,-0.3383,-1.2543,-0.63399,-0.40144,-0.38501,-0.88233,0.89449,1.7626,-0.73132,-0.66768,1.2615,-0.3427,-0.4988,-0.44072,-0.5638
3.5,0,0,0,23,2,4,-0.51742,0.40543,-0.35109,0.78151,0.33735,-0.79946,-0.094045,-0.19927,-0.25549,-0.043867,0.64488,0.051654,1.1569,0.49355,0.17844,-0.38467,-0.74389,0.6078,0.1081,-0.097775,0.8682,-0.22863,0.0017747,-0.50405,1.1444,-2.2063,-0.48134,-0.93773,-0.94641,-0.32139,3.6555,0.36522,0.021378,0.29677,-0.32398,0.045491,-0.63062,0.41415,-1.2073,0.34021,-0.7668,-0.28595,1.3208,-0.16975,1.7651,-0.46696,-0.71656,0.29103,0.49508,-1.1306
4,1,0,0,22,2,4,-0.10578,-0.61572,-0.71352,0.62459,0.013654,-0.74904,-0.96229,0.28141,-0.4946,0.73022,0.66804,-0.29309,1.1325,0.69434,0.70203,-1.6439,-0.77271,0.11756,0.21676,-0.30839,-0.56221,-0.57085,-0.35009,0.44868,-0.86661,-1.5671,-0.24887,-0.033631,0.071665,-0.30745,2.5089,-0.39509,-0.72836,-0.14803,-0.28633,-0.14974,-1.5096,-0.13306,0.21047,-0.20309,-0.88249,0.87406,1.166,-1.001,0.025008,-0.52062,-0.60305,-0.40459,0.37712,-0.21723
3.5,0,0,0,23,1,4,0.095928,-0.49785,-0.42438,-0.45288,0.12312,-1.0507,-0.012556,-0.33368,-0.58667,-0.49829,0.53752,-0.2781,1.4119,-0.17827,0.43475,-1.0401,-0.51084,0.69211,0.73322,0.92726,-0.35072,-0.42975,0.43993,-0.09817,0.035404,-1.2076,-0.13636,-0.58413,-0.49284,-0.24436,2.2779,0.2694,-0.43905,1.4666,-0.34383,0.42586,-0.51494,0.3097,-0.83288,0.43271,-0.75993,0.16167,1.4612,-0.78615,1.2402,-1.4009,-0.84341,-0.044845,0.28411,-0.6233
4,0,0,0,22,1,4,-0.2397715,-0.607015,-1.314095,0.052589983,0.626155,0.0368625,-0.530185,-0.65045,0.542455,0.11704999,-0.1212695,0.0062645003,1.12571,0.55920506,0.171245,-0.039415002,0.1707555,0.6364,-0.011024982,0.355825,0.47601503,0.516065,0.38367403,0.99301004,0.4306735,-0.838319,-0.30827498,-0.639135,-0.404265,0.38169003,2.08365,-0.265625,-0.36353,1.0945201,0.295453,0.117819995,-0.35613754,0.19024998,-0.379477,0.39314002,-0.288105,0.45281902,-0.08753185,0.57584554,0.51104,0.698835,-0.6063,0.121368505,0.23226999,-0.16785002
3.5,1,1,1,2,3,1,0.2732105,0.069680005,-0.7665,-0.038104996,-0.20512152,-0.647755,-0.15102875,-0.2814995,0.27564502,0.468845,-0.185025,-0.1993225,0.28428,0.95351505,0.127756,0.32803902,-0.5088,0.522625,0.47448,-0.6360335,0.56677496,0.35319498,-0.681805,1.41485,-1.165435,0.615445,0.06856999,0.54961,0.11564499,0.131281,-0.19006997,0.85479003,0.841335,0.4184215,0.57028,0.264435,0.30434003,-0.0435775,-0.30396,0.530625,-0.028043002,0.37807,0.26462,1.243365,0.113409996,0.598225,-0.4691,-0.15962501,-0.313485,0.111971006
4,0,0,0,1,2,1,-0.82081497,0.424855,-1.08935,0.0022350028,0.32077,0.30982,-0.949485,-0.71509504,-0.266802,0.00502,0.35056,-0.18143,0.585255,0.51513004,-0.3720935,-0.148285,-0.124346,0.0370855,-0.19224,-0.45622498,0.17443,0.19455001,-0.522045,0.154165,-0.22178501,-1.5364251,-1.07751,-0.69352,0.076436505,0.0999095,3.30665,0.062295005,-0.348105,0.010584995,0.0073189996,-0.14219499,-0.679355,-0.091855,-0.675435,0.027060002,-0.1253805,0.0360477,0.44489,0.166935,0.74926,0.30022502,-0.2373075,-0.148355,-0.596395,-0.13931501
4,1,0,0,2,2,4,-0.51742,0.40543,-0.35109,0.78151,0.33735,-0.79946,-0.094045,-0.19927,-0.25549,-0.043867,0.64488,0.051654,1.1569,0.49355,0.17844,-0.38467,-0.74389,0.6078,0.1081,-0.097775,0.8682,-0.22863,0.0017747,-0.50405,1.1444,-2.2063,-0.48134,-0.93773,-0.94641,-0.32139,3.6555,0.36522,0.021378,0.29677,-0.32398,0.045491,-0.63062,0.41415,-1.2073,0.34021,-0.7668,-0.28595,1.3208,-0.16975,1.7651,-0.46696,-0.71656,0.29103,0.49508,-1.1306
3.5,0,0,0,21,3,4,0.1822075,-0.1287775,-1.31766,0.03535275,0.3014275,-0.1699765,-0.57115495,-0.2636305,0.20394498,0.48541,0.07559249,-0.1371625,0.81334746,0.3727525,0.76136243,-0.46632007,0.047680248,0.43042952,-0.110096484,-1.000705,0.6185825,-0.25756502,0.06536001,0.900435,-0.64486504,-0.71553254,-0.2841875,0.482375,0.13079749,0.14327252,2.0872,-0.050356507,-0.13221751,0.681965,0.25573,0.12745251,-0.4860475,0.8201625,0.22459249,0.0541645,0.32364753,0.4838,0.75265753,0.007310003,0.5336775,0.5813807,-0.52936745,-0.24229077,0.37478173,-0.18527499
4,1,0,0,23,2,2,0.829344,0.122005,-1.12957,0.0500495,0.043925002,-0.2622795,-0.3104405,0.183398,-0.507115,-0.686155,0.72476494,-0.361272,0.720945,0.67881,-0.22878,0.1684305,0.285865,0.430745,-0.90559,0.8731,0.245688,0.20191799,-0.1373075,0.46235502,0.10959,-1.2016001,0.24283999,0.31443,-0.026079997,0.73784,2.33295,0.29127002,-0.72291,0.977695,0.04009,0.41209498,-0.577489,0.08043,-1.098,0.718435,0.15161401,0.339131,0.94669497,-0.77277,-0.027549997,0.18864,-0.4224675,0.82066,0.01283,-1.278255
4,1,1,0,22,1,4,-0.10578,-0.61572,-0.71352,0.62459,0.013654,-0.74904,-0.96229,0.28141,-0.4946,0.73022,0.66804,-0.29309,1.1325,0.69434,0.70203,-1.6439,-0.77271,0.11756,0.21676,-0.30839,-0.56221,-0.57085,-0.35009,0.44868,-0.86661,-1.5671,-0.24887,-0.033631,0.071665,-0.30745,2.5089,-0.39509,-0.72836,-0.14803,-0.28633,-0.14974,-1.5096,-0.13306,0.21047,-0.20309,-0.88249,0.87406,1.166,-1.001,0.025008,-0.52062,-0.60305,-0.40459,0.37712,-0.21723
3.5,0,0,0,18,1,4,0.29886,0.25825,-1.4633,0.82118,-0.88015,-0.58565,-0.85947,0.18582,0.95548,-0.188,0.6473,0.20807,1.1974,0.7436,0.17317,-0.28499,-0.22424,-0.51131,-0.80115,-0.1145,-0.31166,0.40525,-0.0010934,0.42692,-0.42052,-0.74629,0.05094,-0.21329,-0.15647,0.44522,2.3291,0.8601,-0.16769,0.29793,-0.012656,-0.3383,-1.2543,-0.63399,-0.40144,-0.38501,-0.88233,0.89449,1.7626,-0.73132,-0.66768,1.2615,-0.3427,-0.4988,-0.44072,-0.5638
3,0,0,0,22,2,4,-0.053790748,-0.6160825,-0.761595,-0.11303251,0.41745,-0.113998756,-0.6921975,-0.6006025,0.96025753,0.18635273,-0.031763755,0.06611175,0.6709925,0.30348003,0.32165247,0.1938425,0.18977234,0.34673598,-0.022762492,-0.2426375,0.49099678,0.292857,0.306392,0.70376754,0.40128425,-0.9043945,-0.1304425,-0.31924248,0.3815425,0.48355252,2.71845,0.123409994,-0.13685,0.7655525,0.20708402,0.2083475,-0.311408,0.3882175,-0.11659847,0.29735,-0.2188125,0.46780205,0.033434078,0.36195478,0.73188746,0.6658275,-0.3854125,0.0035692453,0.24564749,0.1284875
4,1,1,1,22.5,2,4,0.27703997,0.329095,-0.43698502,0.64251,0.14443451,-0.94387996,-0.1089125,-0.119394995,-0.027830005,0.17826651,-0.29986003,0.330182,1.2179,0.82957494,0.024434999,0.11464001,-0.59273,0.191915,0.05060325,-0.5433575,0.88093,0.03835,0.27945235,-0.168055,0.53795,-0.4803,-0.281829,-0.35232002,-0.33933002,-0.1265825,1.938625,0.83176005,0.198629,0.832385,-0.098465,-0.0931895,-0.339979,0.09933,-0.625022,0.43083,-0.551715,0.155325,0.46543497,0.59702504,1.06674,0.22383499,-0.626225,-0.1205,0.12795499,-0.23851499
4,0,0,0,21.5,1,4,-0.109463334,-1.16796,-0.44545332,0.65168333,0.42314997,-0.514835,-0.18869,-0.10995797,0.48800668,-0.49335337,0.031654,0.04720767,0.20869334,-0.34416103,-0.122309,-0.113572,0.51258,0.65581,-0.60356337,0.60635334,0.032346684,1.3142167,0.001596,0.047372997,0.9024567,-0.8540333,0.4968033,-1.0866,-1.0782933,0.7546033,2.5891001,-0.18774967,-0.58852,0.9971466,0.86427003,0.84020334,-0.16864334,-0.9795933,-0.85070664,-0.04728666,-0.69797,0.52192,-0.13193025,-0.35865632,0.26724666,0.5596567,-0.52701,0.55646336,0.58049667,-1.5746332
4,0,0,0,22,1,4,0.055206656,-0.6851333,0.23846002,-0.05129665,0.07479334,-0.20762832,-0.95590997,-0.55253667,0.9702833,-0.482823,0.16753368,-0.197536,0.46277666,-0.051450003,0.30637994,0.12999667,-0.0013672014,0.77142334,-0.080179,-0.9595533,0.7949,0.113352664,0.18348269,0.23013,0.11598333,-1.0768167,-0.32440332,0.0019833248,0.52360004,0.25622764,2.8756332,0.29777,-0.20876665,0.55273336,0.51017,0.58555335,-0.34488,-0.25726667,-0.071906656,0.70306665,-0.32310334,0.48901555,0.46333876,-0.45875362,0.59037,0.30630335,-0.60679,0.19060467,0.15524566,-0.64711
3.5,0,0,0,21,2,4,0.38554,-0.093600005,-0.990815,0.2765,-0.21794,-0.418365,-0.926145,-0.35808,1.41419,-0.07445949,0.39507002,0.141474,1.12585,0.21165,0.62268496,0.079119995,-0.1071458,-0.176885,-0.14358002,-0.44559,0.30617002,0.208104,0.29352832,0.32885,-0.381665,-0.815365,-0.13199,-0.043340005,0.494015,0.52648497,2.88175,0.74785495,-0.153005,0.28919,-0.087233,0.218555,-0.87659,-0.08689499,0.25827503,-0.047470003,-0.40674502,0.74713504,1.151135,-0.39653602,0.31491,1.092365,-0.57607496,-0.07474001,-0.050689995,-0.15440498
3.5,0,1,0,4,1,4,-0.10578,-0.61572,-0.71352,0.62459,0.013654,-0.74904,-0.96229,0.28141,-0.4946,0.73022,0.66804,-0.29309,1.1325,0.69434,0.70203,-1.6439,-0.77271,0.11756,0.21676,-0.30839,-0.56221,-0.57085,-0.35009,0.44868,-0.86661,-1.5671,-0.24887,-0.033631,0.071665,-0.30745,2.5089,-0.39509,-0.72836,-0.14803,-0.28633,-0.14974,-1.5096,-0.13306,0.21047,-0.20309,-0.88249,0.87406,1.166,-1.001,0.025008,-0.52062,-0.60305,-0.40459,0.37712,-0.21723
